time_and_date,air_pressure,temperature,wind_direction,humidity,wind_speed,precipitation,soil_moisture,flood_risk
2024-09-19 17:29:10,989.99,41.44,17.41,88.87,15.12,491.09,66.33,Low
2024-09-19 17:29:25,1006.27,45.88,72.46,33.59,8.15,972.68,15.11,Low
2024-09-19 17:29:37,1009.37,52.73,162.4,32.35,18.58,293.23,57.66,Low
2024-09-19 17:29:43,987.41,56.12,26.62,32.41,4.32,767.77,60.46,High
2024-09-19 17:29:46,1031.97,0.86,152.15,76.29,0.03,618.69,56.69,Moderate
2024-09-19 17:30:05,1023.86,17.2,53.13,42.31,17.27,871.64,45.26,High
2024-09-19 17:30:08,991.83,3.2,262.56,53.73,5.0,624.05,25.81,Moderate
2024-09-19 17:30:11,991.63,0.72,236.54,67.11,7.61,393.66,48.64,Low
2024-09-19 17:30:23,1012.46,50.34,258.11,34.04,5.19,471.85,49.52,Low
2024-09-19 17:30:35,1014.55,22.45,214.66,78.83,19.34,697.1,22.87,Moderate
2024-09-19 17:30:38,985.49,-6.31,102.07,61.99,11.45,536.68,10.07,Low
2024-09-19 17:30:41,1045.24,-8.42,317.02,87.98,4.52,193.23,13.72,Low
2024-09-19 17:30:47,1004.2,13.57,129.33,45.96,4.1,761.61,47.65,High
2024-09-19 17:30:56,1000.37,16.74,130.26,61.89,4.47,131.33,22.35,Low
2024-09-19 17:31:00,1032.88,14.06,23.44,68.9,14.69,955.71,43.14,High
2024-09-19 17:31:21,1024.44,39.22,294.66,60.36,9.13,859.47,50.54,High
2024-09-19 17:31:24,985.77,-6.36,53.53,51.36,1.04,633.71,12.69,Low
2024-09-19 17:31:27,999.03,33.32,68.49,68.2,15.96,761.37,55.59,High
2024-09-19 17:31:33,1018.32,15.8,291.37,49.68,7.69,363.48,42.79,Low
2024-09-19 17:31:36,1028.24,24.3,215.06,66.91,7.72,207.2,51.67,Low
2024-09-19 17:31:42,1029.81,35.46,156.76,66.87,15.64,746.02,28.45,Moderate
2024-09-19 17:31:45,1043.25,26.52,321.07,86.26,12.42,731.21,25.42,Moderate
2024-09-19 17:31:57,984.28,-0.72,148.96,86.84,18.02,706.89,22.68,Moderate
2024-09-19 17:32:06,1010.79,-2.81,274.14,66.42,13.94,443.46,25.62,Low
2024-09-19 17:32:12,1006.32,-6.15,131.6,89.64,5.9,467.19,37.78,Low
2024-09-19 17:32:37,1047.91,38.01,354.47,48.31,5.68,926.31,60.49,High
2024-09-19 17:32:43,1028.33,13.27,78.22,57.33,2.74,934.06,51.63,High
2024-09-19 17:32:52,1006.13,10.15,105.31,70.04,12.77,923.27,20.42,Moderate
2024-09-19 17:32:55,1018.73,23.98,152.09,76.58,0.7,343.13,50.03,Low
2024-09-19 17:32:58,983.55,10.06,10.7,61.45,4.88,536.42,50.18,Moderate
2024-09-19 17:33:01,1034.93,33.11,110.91,41.95,3.25,207.13,62.19,Low
2024-09-19 17:33:07,1044.07,52.99,110.93,76.4,16.93,824.66,24.15,Moderate
2024-09-19 17:33:13,1005.15,49.31,74.13,30.53,6.36,883.27,66.4,High
2024-09-19 17:33:34,1001.29,13.15,359.39,56.94,2.86,735.38,33.37,High
2024-09-19 17:33:38,989.73,35.57,269.51,67.59,1.47,715.95,55.99,Moderate
2024-09-19 17:33:56,1005.06,50.73,349.97,65.4,17.15,551.21,56.57,Moderate
2024-09-19 17:33:59,1007.46,-6.29,351.2,89.97,0.78,927.33,18.63,Low
2024-09-19 17:34:05,992.65,46.02,104.39,30.01,2.12,122.25,44.94,Low
2024-09-19 17:34:20,1026.44,0.22,154.8,40.09,1.76,666.75,16.56,Low
2024-09-19 17:34:23,1010.43,19.62,205.86,36.0,7.28,680.77,36.97,Moderate
2024-09-19 17:34:29,1018.44,24.93,76.06,73.76,4.56,890.63,28.18,Moderate
2024-09-19 17:34:38,1016.16,22.23,204.78,39.24,4.54,210.05,52.41,Low
2024-09-19 17:34:59,985.1,52.08,339.4,85.32,0.15,615.59,57.74,Moderate
2024-09-19 17:35:15,1039.25,21.45,124.53,72.69,19.82,129.13,43.68,Low
2024-09-19 17:35:18,1019.69,29.14,215.94,69.83,8.54,585.77,38.79,Moderate
2024-09-19 17:35:21,1033.93,-1.09,276.63,64.42,9.9,306.29,30.61,Low
2024-09-19 17:35:36,1015.89,31.69,359.17,63.34,17.75,464.55,57.3,Low
2024-09-19 17:36:03,995.35,38.24,104.46,77.08,10.18,645.38,65.88,Moderate
2024-09-19 17:36:18,1022.86,40.66,175.72,35.98,14.17,287.85,13.27,Low
2024-09-19 17:36:24,1029.8,15.06,79.87,70.5,16.11,313.09,59.32,Low
2024-09-19 17:36:27,1018.76,22.68,199.98,32.66,9.2,720.95,42.54,Moderate
2024-09-19 17:36:43,1003.35,-5.13,179.59,67.78,19.45,744.09,55.1,High
2024-09-19 17:36:52,1036.37,38.68,60.53,57.43,16.36,332.1,55.9,Low
2024-09-19 17:36:58,1015.33,31.83,95.27,87.63,1.96,557.98,68.45,Moderate
2024-09-19 17:37:16,1022.38,31.78,206.21,73.27,8.68,202.35,54.16,Low
2024-09-19 17:37:19,998.52,37.63,244.01,38.19,6.49,849.7,56.66,High
2024-09-19 17:37:22,1013.9,40.88,282.75,87.68,14.25,223.27,24.64,Low
2024-09-19 17:37:28,990.33,-3.34,216.84,76.8,1.66,342.31,14.21,Low
2024-09-19 17:37:34,1024.68,-4.11,338.53,65.7,16.33,584.36,28.33,Moderate
2024-09-19 17:37:41,990.59,47.38,162.09,34.66,11.5,875.67,59.76,High
2024-09-19 17:37:50,1026.77,30.28,25.81,36.92,12.3,861.99,60.63,High
2024-09-19 17:37:59,1015.0,36.88,271.08,59.77,1.93,467.72,48.89,Low
2024-09-19 17:38:02,1031.31,0.27,103.49,33.42,15.05,640.2,57.27,Moderate
2024-09-19 17:38:11,988.86,51.06,273.49,69.46,0.42,783.98,41.92,High
2024-09-19 17:38:14,1026.08,17.06,25.18,72.52,4.69,192.55,39.48,Low
2024-09-19 17:38:20,1033.98,-7.09,212.51,65.86,14.45,817.43,42.07,High
2024-09-19 17:38:26,1043.57,57.64,89.08,46.03,6.07,758.4,20.66,Moderate
2024-09-19 17:38:38,1013.01,41.1,65.99,89.81,18.96,473.32,20.57,Low
2024-09-19 17:38:41,1035.32,-7.41,53.21,32.76,4.93,478.45,63.03,Low
2024-09-19 17:38:48,982.31,28.69,291.19,76.47,6.82,288.79,41.71,Low
2024-09-19 17:39:12,1006.85,7.07,94.64,61.27,16.58,350.45,11.41,Low
2024-09-19 17:39:18,990.42,46.83,335.1,39.24,7.28,385.44,56.15,Low
2024-09-19 17:39:24,1040.85,46.5,99.96,88.29,2.56,834.41,64.62,High
2024-09-19 17:39:36,987.49,-6.59,272.75,46.35,19.64,574.27,19.81,Low
2024-09-19 17:39:42,1046.67,48.03,54.11,73.89,6.81,268.42,60.48,Low
2024-09-19 17:39:57,1046.02,40.33,170.57,76.74,3.41,295.56,37.1,Low
2024-09-19 17:40:03,987.02,20.78,8.08,63.94,17.81,638.85,42.09,Moderate
2024-09-19 17:40:10,1004.64,36.75,298.64,54.63,1.87,579.23,21.8,Moderate
2024-09-19 17:40:16,993.16,28.61,186.82,40.67,1.96,509.55,57.57,Low
2024-09-19 17:40:19,1029.48,29.95,290.52,50.87,18.01,979.15,19.35,Low
2024-09-19 17:40:25,1019.64,-5.33,331.47,84.09,8.14,454.37,53.1,Low
2024-09-19 17:40:28,1035.77,11.4,89.41,62.27,11.4,882.83,69.58,High
2024-09-19 17:40:34,1033.48,-9.38,114.56,73.61,7.92,956.7,20.7,Moderate
2024-09-19 17:40:43,1045.35,2.59,94.97,38.65,18.76,954.42,47.81,High
2024-09-19 17:40:46,1049.46,10.55,304.94,45.53,16.63,924.88,14.69,Low
2024-09-19 17:40:49,1009.27,29.97,80.92,30.02,4.48,980.78,52.7,High
2024-09-19 17:40:58,1003.68,17.55,0.18,84.27,5.45,953.44,10.24,Low
2024-09-19 17:41:11,998.29,-3.34,50.45,60.54,2.49,159.16,46.32,Low
2024-09-19 17:41:20,993.74,-9.31,113.42,64.88,3.65,842.91,64.26,High
2024-09-19 17:41:26,1017.19,56.91,142.82,55.16,1.3,503.22,67.34,Low
2024-09-19 17:41:35,1027.75,53.09,191.54,77.16,19.34,808.49,24.89,Moderate
2024-09-19 17:41:38,981.11,41.65,166.67,38.63,4.96,777.64,11.2,Low
2024-09-19 17:41:59,1033.62,24.6,159.83,66.13,6.25,554.18,60.38,Moderate
2024-09-19 17:42:02,1003.54,34.09,1.6,72.83,4.63,153.6,23.71,Low
2024-09-19 17:42:29,983.99,40.19,320.1,65.4,1.38,417.41,48.08,Low
2024-09-19 17:42:38,1011.49,6.81,165.89,81.16,5.01,362.62,47.73,Low
2024-09-19 17:42:42,998.49,3.86,326.95,68.79,5.65,460.13,51.57,Low
2024-09-19 17:42:51,1020.61,44.59,49.08,46.72,19.25,768.83,28.51,Moderate
2024-09-19 17:42:54,994.98,40.14,298.99,60.58,13.74,905.19,68.19,High
2024-09-19 17:42:57,999.87,21.96,356.21,70.38,9.66,957.25,66.9,High
2024-09-19 17:43:03,988.21,-7.17,210.65,78.24,0.73,392.72,29.5,Low
2024-09-19 17:43:06,1033.03,-6.3,81.37,57.48,7.7,520.63,62.87,Moderate
2024-09-19 17:43:21,1032.14,-5.16,252.98,33.9,7.45,129.75,67.84,Low
2024-09-19 17:43:24,1004.76,34.72,130.9,67.8,14.87,677.94,31.99,Moderate
2024-09-19 17:43:30,991.72,57.5,94.02,42.91,11.67,768.61,43.24,High
2024-09-19 17:43:39,1045.21,-0.8,328.29,40.76,0.09,227.17,57.8,Low
2024-09-19 17:43:45,1007.81,57.89,158.65,74.44,11.8,776.8,10.22,Low
2024-09-19 17:43:48,984.27,56.06,222.41,87.36,7.92,929.84,44.83,High
2024-09-19 17:43:51,1037.6,-0.11,59.99,47.34,4.37,614.17,52.26,Moderate
2024-09-19 17:43:55,980.29,-1.57,119.73,66.2,5.22,165.6,58.36,Low
2024-09-19 17:44:13,981.07,35.5,220.3,66.85,7.57,335.53,67.26,Low
2024-09-19 17:44:25,1038.46,-4.95,150.8,55.4,16.96,539.06,19.84,Low
2024-09-19 17:44:37,1006.89,37.36,25.64,49.6,3.92,198.38,31.07,Low
2024-09-19 17:44:46,980.05,28.28,348.0,74.24,15.13,695.1,64.39,Moderate
2024-09-19 17:44:55,1030.57,46.91,135.49,78.14,17.75,124.03,69.39,Low
2024-09-19 17:44:58,1029.88,39.09,14.87,48.36,18.78,720.72,65.55,Moderate
2024-09-19 17:45:01,1044.8,26.06,193.85,89.23,18.89,310.39,48.47,Low
2024-09-19 17:45:13,983.66,23.04,227.68,86.12,19.53,405.78,68.47,Low
2024-09-19 17:45:25,1027.0,11.83,79.82,71.8,3.29,928.06,62.95,High
2024-09-19 17:45:29,1006.27,-1.01,104.44,87.24,2.79,807.74,25.13,Moderate
2024-09-19 17:45:38,1006.9,0.61,82.9,64.06,10.18,415.52,34.93,Low
2024-09-19 17:45:47,980.85,20.88,242.42,33.72,5.63,907.71,49.68,High
2024-09-19 17:45:59,1010.11,40.45,180.72,39.86,16.84,114.23,61.28,Low
2024-09-19 17:46:17,995.18,12.16,351.14,52.94,4.1,816.74,21.74,Moderate
2024-09-19 17:46:20,1026.33,48.83,31.53,56.93,3.95,934.47,19.5,Low
2024-09-19 17:46:29,1029.43,3.49,104.99,30.81,18.14,551.08,61.54,Moderate
2024-09-19 17:46:44,1008.9,43.03,251.18,77.61,10.33,564.96,35.43,Moderate
2024-09-19 17:46:47,1043.14,8.02,296.14,64.96,19.41,496.86,36.63,Low
2024-09-19 17:46:57,1003.2,-1.59,318.58,59.76,2.55,241.67,43.85,Low
2024-09-19 17:47:00,998.17,41.12,318.63,32.61,19.97,681.94,22.48,Moderate
2024-09-19 17:47:06,1001.23,0.34,201.38,73.36,12.35,250.86,49.71,Low
2024-09-19 17:47:15,1032.34,49.97,36.11,87.79,10.14,685.98,44.38,Moderate
2024-09-19 17:47:18,1002.47,-0.73,237.89,52.65,13.66,224.87,19.0,Low
2024-09-19 17:47:21,1024.94,11.07,51.36,31.3,16.03,321.6,44.04,Low
2024-09-19 17:47:42,1019.25,43.74,91.75,45.54,11.41,311.19,10.3,Low
2024-09-19 17:48:00,986.81,41.79,57.37,88.54,4.44,732.38,21.64,Moderate
2024-09-19 17:48:03,1026.08,28.32,226.21,79.66,12.73,914.45,68.89,High
2024-09-19 17:48:15,1017.2,25.74,156.3,55.21,12.05,758.45,30.34,High
2024-09-19 17:48:19,983.83,-5.08,337.68,55.73,17.19,310.53,22.22,Low
2024-09-19 17:48:22,986.03,17.79,195.99,70.84,0.71,529.93,11.83,Low
2024-09-19 17:48:25,1023.08,27.19,230.99,36.03,3.29,653.36,54.65,Moderate
2024-09-19 17:48:31,1032.72,-7.23,337.85,75.94,16.93,156.3,33.4,Low
2024-09-19 17:48:40,1047.1,26.3,261.69,52.11,19.43,973.76,29.0,Moderate
2024-09-19 17:48:43,1017.13,-9.12,83.86,75.37,8.64,252.14,30.17,Low
2024-09-19 17:48:52,1009.88,20.44,96.61,73.93,6.91,910.21,46.29,High
2024-09-19 17:48:55,1012.73,51.41,78.48,73.85,14.61,970.74,55.27,High
2024-09-19 17:49:10,1032.89,40.76,267.67,66.38,9.81,571.11,53.83,Moderate
2024-09-19 17:49:19,1017.85,1.33,339.75,65.49,1.59,161.14,48.49,Low
2024-09-19 17:49:22,989.92,27.79,140.94,60.4,3.06,572.07,12.23,Low
2024-09-19 17:49:28,981.82,-9.27,88.38,58.78,2.16,930.13,62.59,High
2024-09-19 17:49:47,990.6,-6.42,236.02,73.57,19.67,751.42,31.85,High
2024-09-19 17:50:11,1018.34,12.24,197.37,79.68,3.18,565.6,42.06,Moderate
2024-09-19 17:50:17,1045.19,-8.3,196.45,35.37,9.21,535.91,15.36,Low
2024-09-19 17:50:23,1013.99,-7.57,211.31,72.7,11.32,680.46,60.77,Moderate
2024-09-19 17:50:26,1046.92,-9.77,303.13,82.79,11.26,678.29,29.93,Moderate
2024-09-19 17:50:32,1027.25,52.61,136.52,71.87,16.35,735.88,43.55,High
2024-09-19 17:50:35,1006.43,-3.13,22.55,81.72,7.83,158.61,66.24,Low
2024-09-19 17:50:53,1046.74,28.6,288.21,64.05,19.71,124.53,62.58,Low
2024-09-19 17:51:12,996.27,52.29,182.03,49.45,17.39,396.71,23.98,Low
2024-09-19 17:51:33,1048.41,13.84,153.96,51.77,10.28,614.21,37.76,Moderate
2024-09-19 17:51:36,1002.99,43.36,163.01,63.67,15.73,848.07,49.85,High
2024-09-19 17:51:45,1002.72,55.68,333.18,33.31,16.45,375.53,69.03,Low
2024-09-19 17:51:54,1032.65,14.1,107.08,49.3,13.43,220.71,15.01,Low
2024-09-19 17:51:57,1004.69,27.34,122.42,33.65,11.96,184.1,55.42,Low
2024-09-19 17:52:15,981.98,5.29,15.95,82.37,11.84,909.38,12.84,Low
2024-09-19 17:52:27,1024.22,-0.49,154.9,33.49,13.01,539.76,33.09,Moderate
2024-09-19 17:52:30,1038.5,3.42,226.79,56.4,18.97,575.42,46.87,Moderate
2024-09-19 17:52:36,1025.98,56.2,195.11,42.68,11.24,203.28,33.67,Low
2024-09-19 17:52:40,1046.0,46.12,282.8,41.92,2.92,366.35,22.81,Low
2024-09-19 17:52:43,1025.73,52.38,135.87,45.58,18.04,747.63,20.87,Moderate
2024-09-19 17:52:52,981.42,42.6,336.98,70.74,17.27,921.38,35.55,High
2024-09-19 17:53:25,1016.83,30.89,48.48,59.47,5.05,886.42,60.33,High
2024-09-19 17:53:34,992.41,11.76,41.52,31.87,12.22,546.21,35.86,Moderate
2024-09-19 17:53:49,1043.15,44.76,250.38,56.95,10.96,470.89,66.05,Low
2024-09-19 17:54:16,1023.42,15.08,329.7,65.55,1.59,722.25,39.51,Moderate
2024-09-19 17:54:19,983.13,57.35,96.74,83.03,6.75,685.89,29.09,Moderate
2024-09-19 17:54:26,1017.54,17.13,297.39,44.86,1.77,256.91,65.88,Low
2024-09-19 17:54:32,1017.11,0.48,192.89,72.29,2.07,529.31,53.63,Moderate
2024-09-19 17:54:41,984.02,-9.07,73.49,42.82,16.94,501.63,20.24,Low
2024-09-19 17:55:02,1045.49,-7.98,110.99,44.08,15.81,305.26,62.92,Low
2024-09-19 17:55:14,1042.8,7.86,333.97,53.6,2.59,776.05,67.31,High
2024-09-19 17:55:32,1038.74,-8.19,147.44,77.64,12.5,158.45,55.06,Low
2024-09-19 17:55:35,1040.09,39.33,133.01,60.72,18.95,246.42,57.59,Low
2024-09-19 17:55:38,995.3,17.97,145.49,53.83,0.14,827.12,57.42,High
2024-09-19 17:55:47,992.23,41.51,6.49,80.41,5.6,967.07,59.61,High
2024-09-19 17:55:50,1014.25,5.69,250.67,85.75,12.93,656.76,10.03,Low
2024-09-19 17:55:54,1039.99,38.24,344.76,70.12,12.41,828.89,14.73,Low
2024-09-19 17:55:57,987.23,37.49,162.13,58.86,18.5,294.26,20.95,Low
2024-09-19 17:56:15,1012.37,53.91,193.12,79.99,7.54,842.38,27.34,Moderate
2024-09-19 17:56:18,1040.0,42.23,199.57,53.63,7.2,424.6,38.56,Low
2024-09-19 17:56:33,1018.6,56.81,212.93,37.02,16.87,795.95,49.74,High
2024-09-19 17:56:36,1027.94,3.55,182.47,49.03,10.88,441.02,11.33,Low
2024-09-19 17:56:42,1028.75,36.52,30.71,54.82,10.18,316.89,47.36,Low
2024-09-19 17:56:57,990.69,7.57,71.89,72.12,6.35,271.34,14.69,Low
2024-09-19 17:57:06,1011.93,4.55,14.64,63.56,10.73,984.47,31.84,High
2024-09-19 17:57:15,1026.8,-1.11,145.67,61.65,0.09,445.38,34.0,Low
2024-09-19 17:57:18,1007.15,27.93,30.87,57.43,11.07,755.28,65.83,High
2024-09-19 17:57:55,1020.04,51.65,290.77,44.55,10.86,763.55,67.14,High
2024-09-19 17:57:58,1033.32,-6.25,291.47,78.15,9.15,543.78,58.48,Moderate
2024-09-19 17:58:10,1046.29,44.4,261.33,82.03,7.44,199.59,42.33,Low
2024-09-19 17:58:16,1023.19,28.3,93.15,89.78,0.72,179.77,52.26,Low
2024-09-19 17:58:19,995.99,18.93,60.02,81.04,10.08,517.28,68.97,Moderate
2024-09-19 17:58:31,991.16,22.98,165.57,47.55,17.77,618.43,21.85,Moderate
2024-09-19 17:58:40,981.37,12.84,161.64,84.67,14.24,502.38,52.18,Low
2024-09-19 17:58:43,983.92,-0.55,290.7,33.56,18.75,788.33,10.49,Low
2024-09-19 17:58:46,986.46,-4.4,250.0,30.77,11.13,123.65,69.3,Low
2024-09-19 17:58:53,1022.68,26.73,226.23,89.67,6.99,865.43,57.13,High
2024-09-19 17:58:56,1044.07,57.7,273.36,82.52,2.5,438.12,41.28,Low
2024-09-19 17:59:05,1002.29,21.39,326.54,53.49,3.03,750.82,54.71,High
2024-09-19 17:59:08,1017.74,25.41,241.37,65.73,10.66,511.92,37.8,Moderate
2024-09-19 17:59:14,1003.6,-9.85,142.08,50.98,10.13,455.92,31.17,Low
2024-09-19 17:59:20,1001.14,45.5,225.23,48.41,12.3,556.03,32.25,Moderate
2024-09-19 17:59:47,1042.73,25.61,356.95,39.4,11.27,754.38,36.06,High
2024-09-19 17:59:53,1003.0,49.68,32.17,77.91,15.36,124.42,16.3,Low
2024-09-19 18:00:02,1026.25,44.56,33.92,35.34,18.0,465.52,58.41,Low
2024-09-19 18:00:17,1042.76,5.64,68.16,56.87,16.71,789.87,43.51,High
2024-09-19 18:00:20,983.88,5.49,276.39,41.91,14.07,351.81,29.43,Low
2024-09-19 18:00:27,1048.59,32.8,350.75,33.45,12.47,536.6,11.75,Low
2024-09-19 18:00:36,1027.05,-7.63,88.95,75.1,3.57,804.12,30.15,High
2024-09-19 18:00:42,1041.5,9.6,299.04,77.04,15.64,843.12,35.73,High
2024-09-19 18:00:51,1041.41,15.04,52.96,70.43,13.31,582.18,31.47,Moderate
2024-09-19 18:00:54,1015.42,52.94,179.12,31.42,0.35,138.62,49.39,Low
2024-09-19 18:01:33,1008.83,36.65,92.61,31.68,11.1,302.95,29.44,Low
2024-09-19 18:01:55,1018.31,11.34,204.34,83.78,16.33,113.46,24.09,Low
2024-09-19 18:01:58,1018.31,19.95,18.16,40.9,0.54,894.66,69.9,High
2024-09-19 18:02:10,1013.17,25.29,106.56,79.44,6.83,487.49,43.73,Low
2024-09-19 18:02:16,984.35,29.68,50.92,34.83,6.9,119.11,66.18,Low
2024-09-19 18:02:19,1034.15,52.27,55.97,47.65,12.17,806.32,28.63,Moderate
2024-09-19 18:02:25,1033.1,-7.1,100.74,33.71,4.63,276.9,55.95,Low
2024-09-19 18:02:40,996.2,46.11,352.17,70.92,18.32,172.27,31.26,Low
2024-09-19 18:02:43,1027.04,9.57,136.65,36.65,3.66,961.78,24.83,Moderate
2024-09-19 18:02:47,1002.56,37.49,290.42,52.56,6.58,121.57,42.16,Low
2024-09-19 18:02:50,1001.37,-0.45,194.7,89.04,10.93,679.08,53.45,Moderate
2024-09-19 18:02:56,1022.42,25.54,239.53,32.46,11.23,509.81,54.7,Low
2024-09-19 18:02:59,1040.11,27.41,165.13,75.88,13.92,362.88,29.47,Low
2024-09-19 18:03:02,995.86,25.88,327.47,80.76,7.38,438.15,46.23,Low
2024-09-19 18:03:08,1018.1,57.36,59.32,87.65,16.81,279.41,62.7,Low
2024-09-19 18:03:14,994.49,26.86,178.01,76.8,5.63,638.27,66.43,Moderate
2024-09-19 18:03:17,980.42,32.03,219.65,85.47,15.05,319.65,58.91,Low
2024-09-19 18:03:23,1036.1,12.41,284.16,89.57,7.92,585.04,55.71,Moderate
2024-09-19 18:03:26,1036.09,50.3,283.48,60.29,2.58,906.1,16.97,Low
2024-09-19 18:03:29,1034.11,27.36,276.83,76.99,7.19,669.28,25.52,Moderate
2024-09-19 18:03:32,981.12,-8.94,201.39,76.23,9.43,247.79,13.21,Low
2024-09-19 18:03:41,1017.43,35.94,321.56,68.96,2.4,831.57,51.39,High
2024-09-19 18:03:51,1000.59,0.81,324.45,83.66,9.36,447.99,40.5,Low
2024-09-19 18:03:57,1014.72,44.62,53.53,37.24,3.37,130.71,42.07,Low
2024-09-19 18:04:03,1040.77,56.09,328.88,68.61,14.9,438.33,65.49,Low
2024-09-19 18:04:12,1047.94,47.08,319.58,59.47,15.57,478.25,41.63,Low
2024-09-19 18:04:15,987.37,48.94,305.36,71.36,7.45,478.72,26.93,Low
2024-09-19 18:04:21,1045.74,6.14,40.63,38.45,12.05,299.22,11.53,Low
2024-09-19 18:04:24,1043.47,-0.35,257.09,77.34,7.74,308.45,57.94,Low
2024-09-19 18:04:33,1011.91,20.38,152.36,52.8,2.62,546.14,65.01,Moderate
2024-09-19 18:04:45,1005.97,31.84,310.24,53.9,2.06,716.72,27.37,Moderate
2024-09-19 18:04:48,1011.52,34.37,256.7,53.69,10.82,382.98,39.93,Low
2024-09-19 18:05:01,1034.28,56.8,137.25,78.21,7.84,352.02,34.36,Low
2024-09-19 18:05:07,1008.71,-7.84,93.13,46.12,5.85,442.93,30.82,Low
2024-09-19 18:05:13,1043.71,27.86,59.86,37.42,18.61,705.17,41.13,Moderate
2024-09-19 18:05:22,1034.78,43.64,124.26,78.88,5.25,312.01,11.27,Low
2024-09-19 18:06:01,1047.03,43.97,219.22,33.83,19.31,512.81,29.59,Moderate
2024-09-19 18:06:07,1045.51,0.21,292.32,70.38,0.39,860.35,66.39,High
2024-09-19 18:06:14,1034.31,57.59,141.73,38.71,8.91,894.14,54.63,High
2024-09-19 18:06:17,1003.64,11.08,177.73,86.98,0.15,680.75,25.31,Moderate
2024-09-19 18:06:23,1032.24,49.2,142.43,46.24,4.87,654.13,54.23,Moderate
2024-09-19 18:06:29,1041.71,52.72,265.6,67.88,17.17,485.41,64.07,Low
2024-09-19 18:06:44,1013.19,22.31,237.82,81.14,12.18,172.03,27.63,Low
2024-09-19 18:06:53,1013.91,30.9,96.08,32.12,16.01,231.67,42.1,Low
2024-09-19 18:07:09,1002.97,36.82,325.34,41.67,3.78,758.71,48.8,High
2024-09-19 18:07:12,1006.86,51.57,199.52,76.42,8.79,738.56,11.19,Low
2024-09-19 18:07:27,1029.45,27.25,83.25,45.28,14.7,585.16,67.05,Moderate
2024-09-19 18:07:30,986.77,15.65,176.39,79.4,16.78,488.64,10.53,Low
2024-09-19 18:07:33,1036.89,-3.77,259.23,87.27,17.24,942.19,39.6,High
2024-09-19 18:07:51,1026.73,33.81,349.16,42.53,15.71,649.72,60.5,Moderate
2024-09-19 18:07:57,1037.28,17.29,254.42,76.11,16.74,553.59,41.46,Moderate
2024-09-19 18:08:01,984.83,7.52,92.87,54.64,12.62,678.16,67.11,Moderate
2024-09-19 18:08:07,1028.51,12.61,240.31,55.12,13.92,810.94,22.13,Moderate
2024-09-19 18:08:13,1013.07,45.02,303.48,63.4,18.59,762.37,19.92,Low
2024-09-19 18:08:19,1003.74,57.23,208.75,46.74,12.7,518.83,47.83,Moderate
2024-09-19 18:08:40,1041.14,23.05,178.15,59.06,1.58,497.81,10.8,Low
2024-09-19 18:08:55,1042.71,27.5,69.93,62.01,9.86,305.44,28.26,Low
2024-09-19 18:09:11,1033.33,39.24,6.03,40.49,12.03,674.23,30.14,Moderate
2024-09-19 18:09:14,997.48,26.86,276.62,35.29,15.4,152.69,16.51,Low
2024-09-19 18:09:17,983.33,42.64,321.1,63.72,5.13,942.09,57.9,High
2024-09-19 18:09:32,1041.76,7.77,330.22,57.33,4.97,419.46,11.79,Low
2024-09-19 18:09:35,997.78,11.35,164.35,75.64,14.91,836.54,37.62,High
2024-09-19 18:09:47,1038.07,22.7,79.81,52.14,17.69,247.51,51.33,Low
2024-09-19 18:09:59,1049.18,24.01,226.63,46.79,16.78,457.36,47.89,Low
2024-09-19 18:10:27,986.18,17.41,152.54,48.94,15.89,243.12,39.22,Low
2024-09-19 18:10:39,1037.26,6.25,225.49,72.16,6.69,529.77,53.34,Moderate
2024-09-19 18:10:42,981.75,33.47,167.91,70.13,2.91,997.96,20.01,Moderate
2024-09-19 18:10:54,1027.51,46.4,184.64,53.93,11.09,814.38,53.92,High
2024-09-19 18:11:09,1039.56,-3.96,228.99,65.44,18.71,115.07,23.56,Low
2024-09-19 18:11:22,1020.63,3.52,12.16,49.48,1.92,377.0,54.97,Low
2024-09-19 18:11:28,1040.26,29.53,249.88,89.68,6.24,739.09,67.12,High
2024-09-19 18:11:46,1006.23,50.2,42.02,31.05,8.69,434.37,57.48,Low
2024-09-19 18:11:52,1001.22,18.32,124.84,73.46,8.62,356.39,40.67,Low
2024-09-19 18:12:07,1006.65,10.48,147.88,52.56,15.4,529.06,38.02,Moderate
2024-09-19 18:12:19,1025.16,-4.5,246.28,85.38,12.19,454.41,32.97,Low
2024-09-19 18:12:23,1019.18,8.9,290.25,80.3,13.72,800.62,21.91,Moderate
2024-09-19 18:12:26,991.18,18.94,321.33,55.1,5.4,937.47,38.16,High
2024-09-19 18:12:32,1044.09,55.76,242.07,54.43,5.86,160.71,31.64,Low
2024-09-19 18:12:38,1045.34,29.65,242.37,87.17,1.71,172.28,48.21,Low
2024-09-19 18:12:44,1023.29,45.91,352.06,34.03,19.05,715.72,60.11,Moderate
2024-09-19 18:12:50,1043.48,10.64,294.3,86.43,7.58,816.32,16.06,Low
2024-09-19 18:12:53,1015.9,39.12,359.39,71.86,6.12,438.33,54.92,Low
2024-09-19 18:12:56,1013.75,46.04,288.45,64.2,10.87,860.33,49.57,High
2024-09-19 18:12:59,1038.19,36.53,99.13,31.05,0.85,137.64,64.9,Low
2024-09-19 18:13:08,1033.26,57.16,1.55,48.75,12.88,605.55,55.96,Moderate
2024-09-19 18:13:12,996.93,29.81,244.17,48.55,3.98,614.87,32.57,Moderate
